ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
64844,Stanislav Vladimirovich Kulinchenko,M,29,190,86,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Gold
65343,Dmitry Leonidovich Kuzelev,M,30,196,98,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Gold
67268,Andrey Ivanovich Lavrov,M,38,197,94,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Gold
67269,Igor Viktorovich Lavrov,M,27,182,80,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Gold
95666,Sergey Valentinovich Pogorelov,M,26,197,110,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Gold
116312,Pavel Alekseyevich Sukosyan,M,38,200,110,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Gold
121147,Dmitry Nikolayevich Torgovanov,M,28,200,105,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Gold
122475,Aleksandr Arkadyevich Tuchkin,M,36,203,100,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Gold
127500,Lev Gennadiyevich Voronin,M,29,185,83,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Gold
15722,Lyubov Aleksandrovna Bruletova,F,26,150,48,Russia,RUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Extra-Lightweight,Silver
116048,Yury Viktorovich Styopkin,M,28,193,100,Russia,RUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Heavyweight,Bronze
120610,Tamerlan Ruslanovich Tmenov,M,23,185,127,Russia,RUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Heavyweight,Bronze
116877,Dmitry Valeryevich Svatkovsky,M,28,188,79,Russia,RUS,2000 Summer,2000,Summer,Sydney,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold
8213,Yuliya Vladimirovna Barsukova (-Samokhin),F,21,168,45,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Gold
9787,Irina Olegovna Belova,F,19,175,52,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
56497,Alina Maratovna Kabayeva,F,17,164,46,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Bronze
67271,Nataliya Aleksandrovna Lavrova,F,16,175,57,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
85394,Mariya Vyacheslavovna Netesova,F,17,174,50,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
109185,Yelena Vladimirovna Shalamova,F,18,176,51,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
109769,Vera Vladimirovna Shimanskaya,F,19,175,50,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
134988,Irina Aleksandrovna Zilber,F,16,174,49,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
29534,Oksana Anatolyevna Dorodnova,F,26,178,82,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Bronze
34423,Irina Mikhaylovna Fedotova,F,25,181,74,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Bronze
69151,Yuliya Aleksandrovna Levina,F,27,184,80,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Bronze
78898,Larisa Viktorovna Merk,F,29,180,80,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Bronze
2608,Yevgeny Vasilyevich Aleynikov,M,33,181,88,Russia,RUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",Bronze
2735,Sergey Gennadyevich Alifirenko,M,41,168,72,Russia,RUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold
31074,Svetlana Aleksandrovna Dyomina (Yakimova-),F,39,168,58,Russia,RUS,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Women's Skeet,Silver
34505,Mariya Aleksandrovna Feklistova,F,24,158,53,Russia,RUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Bronze
41131,Tatyana Vladimirovna Goldobina,F,24,177,76,Russia,RUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Silver
59032,Artyom Aleksandrovich Khadzhibekov,M,30,173,67,Russia,RUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",Silver
96173,Aleksandr Vladimirovich Popov,M,28,200,87,Russia,RUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Freestyle,Silver
112000,Roman Andreyevich Sludnov,M,20,188,74,Russia,RUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
6299,Yelena Yuryevna Azarova,F,27,165,64,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
15847,Olga Aleksandrovna Brusnikina,F,21,169,55,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
15847,Olga Aleksandrovna Brusnikina,F,21,169,55,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
60809,Mariya Aleksandrovna Kiselyova,F,25,174,58,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
60809,Mariya Aleksandrovna Kiselyova,F,25,174,58,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
87169,Olga Nikolayevna Novokshchenova,F,25,176,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
93612,Irina Vladimirovna Pershina,F,22,179,57,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
113529,Yelena Igorevna Soya,F,18,174,56,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
125452,Yuliya Olegovna Vasilyeva,F,22,177,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
125504,Olga Petrovna Vasyukova,F,20,170,56,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
52863,Nataliya Nikolayevna Ivanova,F,29,172,70,Russia,RUS,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Heavyweight,Silver
27457,Yelena Vyacheslavovna Dementyeva (-Afinogenova),F,18,180,64,Russia,RUS,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Singles,Silver
56621,Yevgeny Aleksandrovich Kafelnikov,M,26,191,83,Russia,RUS,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Men's Singles,Gold
57503,Irina Vladimirovna Karavayeva,F,25,165,52,Russia,RUS,2000 Summer,2000,Summer,Sydney,Trampolining,Trampolining Women's Individual,Gold
82432,Aleksandr Nikolayevich Moskalenko,M,30,173,76,Russia,RUS,2000 Summer,2000,Summer,Sydney,Trampolining,Trampolining Men's Individual,Gold
5353,Yevgeniya Viktorovna Artamonova-Estes,F,25,191,75,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
8646,Yelena Nikolayevna Batukhtina-Tyurina,F,29,184,82,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
9601,Anastasiya Aleksandrovna Belikova,F,21,177,55,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
38255,Yekaterina Aleksandrovna Gamova,F,19,202,80,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
39676,Aleksandr Georgiyevich Gerasimov,M,25,201,92,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
40970,"Yelena Mikhaylovna ""Lena"" Godina",F,22,196,72,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
41928,Valery Leonidovich Goryushev,M,27,198,89,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
42199,Tatyana Aleksandrovna Gracheva,F,27,180,74,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
58262,Aleksey Valeryevich Kazakov,M,24,217,102,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
59128,Vadim Anatolyevich Khamuttskikh,M,30,196,85,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
64818,Aleksey Vladimirovich Kuleshov,M,21,206,96,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
80459,Yevgeny Viktorovich Mitkov,M,28,194,89,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
82224,Nataliya Igorevna Morozova,F,27,188,74,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
88691,Ruslan Iosifovich Olikhver,M,31,201,91,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
96444,Olga Dmitriyevna Potashova,F,24,204,98,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
105779,"Inessa Yevgenyevna Sargsyan (Yemelyanova-, -Korkmaz)",F,28,190,75,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
106215,Ilya Yevgenyevich Savelyev,M,29,202,90,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
110062,Igor Yuryevich Shulepov,M,27,203,94,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
112817,Lyubov Vladimirovna Sokolova-Shashkova (-Kl),F,22,190,74,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
119411,Sergey Yuryevich Tetyukhin,M,24,197,89,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
120510,Yelizaveta Ivanovna Tishchenko,F,25,190,76,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
123553,Konstantin Anatolyevich Ushakov,M,30,198,77,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
125421,Yelena Vasilyevna Vasilevskaya,F,22,176,68,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
132208,Roman Nikolayevich Yakovlev,M,24,201,92,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
1700,Marina Dazmirovna Akobiya,F,25,165,57,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
4374,Yekaterina Yevgenyevna Anikeyeva,F,31,178,63,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
7147,Roman Vladimirovich Balashov,M,23,192,96,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
21113,Revaz Baadurovich Chomakhidze,M,26,196,101,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
30480,Dmitry Yevgenyevich Dugin,M,32,183,83,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
38483,Sergey Nikolayevich Garbuzov,M,26,192,92,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
41915,Dmitry Georgiyevich Gorshkov,M,33,180,94,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
62591,Sofiya Yevgenyevna Konukh,F,20,173,61,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
62863,Mariya Viktorovna Korolyova,F,25,172,67,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
63590,Nikolay Nikolayevich Kozlov,M,28,192,92,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
65311,Nataliya Anatolyevna Kutuzova,F,25,178,63,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
65355,Svetlana Vladimirovna Kuzina,F,25,165,62,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
73923,Nikolay Mikhaylovich Maksimov,M,27,190,95,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
94146,Tatyana Vladimirovna Petrova,F,27,162,63,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
94150,Yuliya Sergeyevna Petrova,F,21,170,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
103905,Galina Mikhaylovna Rytova,F,25,175,71,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
112507,Yelena Yuryevna Smurova,F,26,166,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
115680,Dmitry Ivanovich Stratan,M,25,196,102,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
120770,Yelena Vasilyevna Tokun,F,26,175,65,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
120819,Irina Ivanovna Tolkunova,F,29,170,58,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
125451,Yekaterina Aleksandrovna Vasilyeva,F,24,172,66,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
132706,Yury Vasilyevich Yatsev,M,21,193,90,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
132907,Aleksandr Anatolyevich Yeryshov,M,27,180,82,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
133798,Marat Sagitovich Zakirov,M,26,179,82,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
135079,Irek Khaydarovich Zinnurov,M,31,187,84,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
20144,Andrey Ivanovich Chemerkin,M,28,183,170,Russia,RUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
94100,Aleksey Aleksandrovich Petrov,M,26,170,92,Russia,RUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
96202,Valentina Vadimovna Popova,F,27,164,67.5,Russia,RUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Middleweight,Silver
40604,Arsen Idrisovich Gitinov,M,23,170,74,Russia,RUS,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
40830,Aleksey Yuryevich Glushkov,M,25,171,69,Russia,RUS,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze
57519,Murat Nausbiyevich Kardanov,M,29,178,76,Russia,RUS,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold
57527,Aleksandr Aleksandrovich Karelin,M,32,193,99,Russia,RUS,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Silver
83614,Sagid Magomedovich Murtazaliyev,M,26,185,97,Russia,RUS,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
83733,David Vladimirovi Musubes,M,28,186,113,Russia,RUS,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
105087,Varteres Varteresovich Samurgashev,M,21,172,74,Russia,RUS,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
106393,Adam Khamidovich Saytiyev,M,22,178,80,Russia,RUS,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
123290,Murad Mustafayevich Umakhanov,M,23,164,61.5,Russia,RUS,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
2170,Hadi Soua'an Al-Somaily Jaadan,M,23,191,72,Saudi Arabia,KSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,Silver
1889,Khaled Al-Eid,M,31,175,57,Saudi Arabia,KSA,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Individual",Bronze
108383,Jasna ekari (Brajkovi-),F,34,175,70,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Air Pistol, 10 metres",Silver
8559,Vladimir Batez,M,31,192,85,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
13749,Slobodan Bokan,M,25,197,87,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
39748,Andrija Geri,M,23,203,101,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
42563,Nikola Grbi,M,27,194,91,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
42565,Vladimir Grbi,M,29,193,87,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
63341,Slobodan Kova,M,33,197,85,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
79073,ula Meter,M,28,203,92,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
79591,Vasa Miji,M,27,186,80,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
79840,Ivan Miljkovi,M,21,206,88,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
127691,Goran Vujevi,M,27,192,94,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
127735,Igor Vuurovi,M,25,200,86,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
21665,Aleksandar iri,M,22,192,90,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
51798,Danilo Ikodinovi,M,23,188,89,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
54218,Viktor Jeleni,M,29,203,104,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
64846,Nikola Kuljaa,M,26,197,94,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
105691,Aleksandar api,M,22,188,100,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
106231,Dejan Savi,M,25,190,120,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
113323,Aleksandar otar,M,36,196,102,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
121750,Petar Trbojevi,M,27,197,94,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
123573,Veljko Uskokovi,M,29,185,100,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
125462,Jugoslav Vasovi,M,26,196,87,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
127689,"Vladimir ""Vlada"" Vujasinovi",M,27,187,98,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
127701,Nenad Vukani,M,26,196,97,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
135044,Predrag Zimonji,M,29,190,90,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
49005,Pavol Hochschorner,M,21,176,75,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
49006,Peter Hochschorner,M,21,188,82,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
75508,Michal Martikn,M,21,170,73,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Silver
80125,Juraj Mink,M,23,181,76,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze
81844,Martina Moravcov,F,24,172,60,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Freestyle,Silver
81844,Martina Moravcov,F,24,172,60,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Butterfly,Silver
22966,Iztok op,M,28,190,89,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,Gold
113850,Luka pik,M,21,196,95,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,Gold
26880,Rajmond Debevec,M,37,182,72,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
47838,Llewellyn George Herbert,M,23,184,85,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,Bronze
64326,Frantz Kruger,M,25,203,130,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Discus Throw,Bronze
115485,Hestrie Storbeck-Cloete (-Els),F,22,185,68,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's High Jump,Silver
48386,"Penelope ""Penny"" Heyns",F,25,174,63,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
91695,Terence Michael Parkin,M,20,185,82,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Breaststroke,Silver
53657,Jang Yong-Ho,M,24,171,65,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Team,Gold
59803,Kim Cheong-Tae,M,20,180,70,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Team,Gold
